number,comment,label
0,تكفى انا عمري ثمنيه صغيره ودي يرجع حضوري تكفى انا تعبت نفسيتي عن بعد حتا صرت اضرب نفسي جبتو الكتمه او التعاسه لنا اذا انت وزير التعليم رجعو المدرسه بطير فوق اذا مارجع تكفى😩😩💔,sadness
1394282720033972231,وصية معلمة ما عندها " اطفال " تُوفيت جراء كورونا .. . . . لا تنسونها من الدعاء وانشروها لغيركم ♥️,sadness
1394278699500023814,وفاة المعلمة سوزان المصري من تعليم "مكة المكرمة" بعد إصابتها بفيروس كورونا، وكانت وصيّتها الأخيرة: "أنا لم أُنجب أبناء ولا بنات ليدعون لي، فأنتم أملي إذا انقطع عملي" ، "لا تنسوها من الدعاء",sadness
0,*قصتي 😭ساعدوني اامانه فقير ويتيم* ني شاب عربي عمري 19 ولدي متوفي اوماعندي احد وامي مريضه واني تعبت كلش وحياه صعبه جد تعرفو بسسب فيروس وحظر 😭 و اني ماكو عمل بل حظر قررت افتح قناه رزق عائلتي اني اخواكن عربي نستكرام ميصدقني rree1931 امانه شترك 😥 0,sadness
1355853758538915843,مررنا بتجربة مريرة على المستوى الاجتماعي والاقتصادي بسبب الجائحة وفينا من فقد أحبابا وهذا الوجع الأكبر مؤسسات الدولة قدّمت كلّ ما يمكن تقديمه وتحذير وزير الصحة اليوم يفهم أنّه مقدّمة لإجراءات مشدّدة مالم يتعاون الجميع!,sadness
1396999379408637952,الصفر يعني انتظار انتاج لقاحات جديده +حظر + تعقيم كل شيء بالحياة+اكتئاب يارب حزة صلاة جامعه وملائكة سامعه أهلك كل من تسبب وتعمد نشر هذا الوباء عاجلا غير آجل🙏🏼,sadness
1250311967874531328,فيروس كورونا أمره عجيب ينتقي ضحاياه بطريقة محيرة آخر ضحاياه مدير بنك كبير في البرتغال أنظر ماذا تقول إبنته لدينا في البيت مال كثير ولكن أبي مات وحيدا يبحث عن شئ مجاني هو الهواء,sadness
1310309165299007490,مواقف الحياة تجبرنا على تعويد النفس وترويضها لمجابهة الكثير من المنغصات والألام جائحة كورونا مؤلمة بكل تفاصيلها اللهم ارفع شرها عن خلقك,sadness
1394282720033972231,وصية معلمة ما عندها اطفال توفيت جراء كورونا لا تنسونها من الدعاء وانشروها لغيركم ♥️,sadness
1394392843427450885,معلمة تصاب بفيروس كورونا وتتوفى رحمها الله تاركة رسالة مؤثرة 💔 أنا لم أنجب أبناء ولا بنات ليدعوا لي بالرحمة فأنتم أملي بعد انقطاع عملي وصية المعلمة سوزان المصري تحت أجهزة التنفس الاصطناعي قبل وفاتها بسبب كورونا,sadness
1394624228843036677,وصية من معلمة قبل وفاتها بـ كورونا في مكة المكرمة سوزان المصري,sadness
1467530024995729410,معقولة حد يموت من تطعيمة كورونا ؟,surprise
1328679949163704324,ما أسرع الأيام!! اليوم 17 نوفمبر يوافق اكتشاف أول حالة بفايروس #كو رونا بمدينة ووهان الصينية .. يعني مرت سنة,surprise
1328689094927544320,عام على تسجيل اول حالة اصابة بفايروس #كو رونا,surprise
1304035884824748034,تذكرون اول مره فرحنا فيها بأول حاله شفاء ! ياسرع الايام,surprise
1242770585832341504,الولايات المتحدة تسجل أول حالة وفاة بفايروس #كو رونا لمراهق يقل عمره عن 18 عاماً,surprise
1461366020602413069,في مثل هذا اليوم وقبل سنتين ظهرت أول حالة إصابة بفايروس كورونا في الصين 🇨🇳,surprise
1240240101482954752,#تركيا تسجل اول حالة وفاة قد اصيب بفايروس #كو رونا,surprise
1427014330323808256,دلتا اقوى من كورونا اتوقع ارتفاع الوفيات بشكل جنوني حفظ الله السعودية وقيادتها وشعبها,surprise
1261284528817164288,حلمت انه جاني كورونا وصحيت لقيت الحالات عندنا زادت اكثر هل انا متفاجئه ؟,surprise
1243526641256554497,والله اني مصدوم من ارتفاع الحالات بالمدينه,surprise
1243633977442930691,وما زالت كرونا تفاجئ المغيبين من الشعوب العربيه,surprise
1249143219960590336,عقلي وقف اقوى من صدمة كرونا وربي ايش فييييي!!!!,surprise
1468139294980247555,نحن ماخلصنا من صدمة كورونا ومتحوراته عشان تصدمونا بدوام يوم الجمعة 🥲,surprise
1241119878121168896,الحق الصين كل خمس سنوات تفاجئ فينا بفيروس شكل من انفلونزا الخنزير لسار س لطيور وتوا كرونا,surprise
1225757703869521927,ارتفاع اصابات كرونا يخوف.,surprise
0,لا حول ولا قوة الا بالله كل ماخلصنا من مرض جاء شي ثاني احسن مايقفلون شي الي يموت يموت والي يعيش يعيش 😒,surprise
0,والله غريبة انا اعيش في السعودية وزارة الصحة تأتي الى منزلك . ليه الكذب ؟,surprise
0,😳😳😳😳😳 نجهز الكيرم 🥺🥺,surprise
0,توكلنا وين 😳,surprise
0,وش فيهم كنهم يتجهزون لشي جديد علمونا عادي ترا تعودنا😥,surprise
0,كارونا صامله تقضي علينا😃😃.,surprise
1399076661673431040,حقيقة تفاجأت بالعدد الهائل من المصابين بكرونا من الاقارب والاصحاب والمعارف وعوائلهم اللهم عجل بزوال هذا الوباء واكفينا شره ... واشفي كل مريض باغته الفايروس ...,surprise
1361011381387067393,انا مستغرب كون اني اصبت بكرونا وتشافيت والحمد لله من تقريبا شهر ونصف، وحاولت ان اخذ موعد للقاح ضد المرض كون اني اصبت لابد ان انتظر لمدة 90 يوم، واليوم تفاجأت بأن ليس هناك اي عارض و استطيع ان اخذ اللقاح في اي وقت وهذا كلام دكتور في وزارة الصحة وبالاذاعة اليوم,surprise
1279862674021646338,ذهبت بالأمس لمستشفي الأهلي السعودي وعندي حالة اشتباه بكرونا دعواتكم بالشفاء. وعند دخولي لإجراءات الفحص تفاجأت معظم طاقم الأطباء سعودين . الله يسلمهم من كل شر ويردهم لأهلهم سالمين غانمين. وجزي الله المملكه وملكها وولي عهدها وأهل المملكة عنا كل خير.,surprise
1373624030939471875,للاسف اليوم رحت لموعدي لاخذ الجرعه تفاجات بعدم قبول بحجه اني لم احضر الموعد الاول علما باني اصبت بكرونا واحتاج جرعه واحده فقط طيب معي موعد اسوي موعد جديد ليه,surprise
0,ما هو سبب وجود المتحورات والحالات في ارتفاع,surprise
0,كنا نتمنى هذا اللقاح يقضي على المرض لكن لانلاحظ تأثير,surprise
0,قبل بريطانيا أعلنت روسيا والمانيا وايران وامريكا وفرنسا دواء لكن الى الان لا يوجد شي,surprise
1461331575271051277,هل صحيح عن ماسمعنا عن اللقاح انه يضر عالمدى البعيد,surprise
1459178300547469339,ليش ارتفعت الحالات الحرجة ؟,surprise
1454066862602526727,حلو. بدت تزيد من بعد مابدت تقل,surprise
1454256546435801091,غريبه ذا الرقم له اسبوعين في رنج ال ٥٠ ! كيف طريقة التسجيل,surprise
1447555697269477380,الحالات تزيد ليه,surprise
0,تعبت من الجرعة الثانية اكثر من تعبي من الاصابة بالفايروس نفسه,surprise
0,من يوم اخذت اللقاح وانا اجوع زي المجنون شسالفة ترا اخذت جرعتين وكلهم فايزر في النهاية اجوع زي المجنون,surprise
0,اخذت جرعتين وانصبت بغيت اموت خرابيط اللقاح,surprise
0,مو ع اساس كنتم تقولون خذو جرعتين تخفف من الاعراض اثناء الاصابه ونها نافعه وش تغير الحين,surprise
0,عساس مو إجباري اخذ اللقاح طلع غصب نأخذها,surprise
0,الموضوع. صار له اجباري. كذا الناس تفهم شي ثاني. بعدين.اللي مايبي مايبي.ليه تعاملوهم فجاه بتميز,surprise
0,شعب غريب لاهو اللي اخذ اللقاح ولاهو اللي التزم ايش تبي!!🙂,surprise
0,كلنا ملتزمين الحمدلله بس من يوم قرب رمضان ارتفعت الحالات!,surprise
0,ياخي لكم سنه وأنتم نصائح !!! حتى بوقت الحظز ما خلصنا من الاصابات "شوف لك حل ثاني يعني" وش الحاله ذي,surprise
0,كيف الاعداد ترتفع وتقريبا ثلاث ملايين اخذو اللقاح,surprise
1467826147018878978,أخصائي المناعة الروسي فلاديسلاف زيمشوجوف، قال بأن انتشار سلالة "أوميكرون" من فيروس كورونا قد يؤدي إلى نهاية وشيكة للوباء.,surprise
1468639117764407297,أوقفت المملكة العربية السعودية الرحلات الجوية من نيجيريا بسبب فيروس كورونا المستجد والمتحور الجديد,surprise
1465755811163090947,مؤتمر صحفي استثنائي لوزارة الصحة غدًا حول متحور فيروس كورونا الجديد.,surprise
1467943440746958856,جبر ربي عجيب!ينكسر القلب هاهنا فيجبره الله من هاهناااك.,surprise
1466316246417567748,شهود عيان شاهدوا طائرات ترش الكيمتريل امس على بعض دول الخليح ومن ثم دخلت أجواء البصره ، هل هذا صحيح,surprise
1468656730267652096,#فيروس_كورونا طور نفسه "للجيل الرابع" خلال عام واحد,surprise
1468659322745987075,وجهة نظرنا هي أن عام 2022 سيكون عام الانتعاش العالمي الكامل ،,surprise
1267533305546772480,شركة صينية تُعلن عن إنتاج لقاح ضد فيروس كورونا قريباً بنسبة نجاح وصلت 99 ٪,surprise
1285521318218207232,اكتمال مرحلة التجارب السريرية على اللقاح بنجاح.,surprise
1242234503948632064,مافي احد يعرف متى ينتهي الوضع سمعت صدمه ان بنقعد ٨ شهور كذا كيف رمضان طيب وكيف نعيد لا تقولنهاا بالله انا كنت متفائله وكل يوم اقول بيطلع اللقاح قريب بس من سمعت ٨ شهور انصدمت وطار الامل ت ح ط م ت,surprise
1354442832380096514,تخيلوا فحص كورونا بمستشفى الحبيب ٧٥٠ ريال لو سعره كذا بجميع المستشفيات محد فحص والله وكلن مات في بيته,surprise
1467828950797897741,دراسات كيسبيدية هدفها ترويع الناس وتخويفهم من اجل اقناعهم بأن اللقاحات هي الخلاص الوحيد لفايروس كورونا.!,surprise
1466191838403080193,فيروس كورونا يشبه حمى الأسبانيه يوم قتلت 5ملايين شخص,surprise
1239637028683350017,صراحه انصدمت اليوم أن المساجين الجدد يدخلون بدون فحص أو اي شي طيب يمكن يكونو مصابين ؟,surprise
1363157874692792321,تددددرون رئة مصاب كورونا سوداء اكثر من رئة المدخن؟؟ شوفو شكلها بعد كورونا.. ذاك اليوم وحده كاتبه انها بالعناية تتعالج من تلف رئوي جاها بعد كورونا انصدمت والله,surprise
1387109808692776969,شفت فديو لوحده اجنبيه تصور بالشارع حرفيا ما كأن فيه ازمة كورونا كلهم مكشفين!!!,surprise
1466484387965542403,غريب قطع إحدى الفضائيات حوارا مع د.كويتزي وهي من أوائل من اكتشف متحور كورونا #اوميكرون بجنوب إفريقيا، لنقل خطاب بايدن الذي يتحدث عن إجراءاته في الولايات المتحدة حول الفيروس. الرئيس الاميركي ليس اهم للمشاهدين من خبيرة في علم المناعة أمام وباء قلب ايقاع العالم بتناسله الدائم.,surprise
1453840587417915398,امس وديت بناتي الحضانه قالوا في حالة كورونا ف الحضانه بس لاتخافين بس تابعي حالتهم !!!! .. والله انصدمت قلت لهم يعني مابتصكرون قالوا اطفال عادي !!!!,surprise
1422117457687457796,معرف ماما تحسب نفسها هولك ولا وش ابوي فيه كورونا وهي جالسه معاه وتفصفص ولا كنه فيه شي حتى كورونا منصدم منها,surprise
1384130709061652499,من زمان ما قريت عدد حالات كورونا انصدمت اليوم الرياض٤٣٨ ومكه ٢٢٧ الله يستر,surprise
1465965346758832131,للأسف تكرر الموقف كذا مرة و انا للان مصدومة موظفة تعطس و هي تحاسب و منزلة الكمام و تكمل الموضع عادي بدون ما تعقم يدها طيب و المعقمات اللي قدامك وللاسف اضطر الغي طلبي و انجو بنفسي #كورونا,surprise
1259627075478175749,امين يارب ، كثير صدموني والله يوم عندهم قناعه انها زي الزكام المصيبه ان فيه ناس مكذبين اصلا ان فيه شي اسمه كورونا,surprise
1309146115296636932,بصراحه مصدومه انا بكمية الاستهتار اللي صايره رغم الوعي بخطورة الوضع الا بعض الناس مازالو يتهافتون ع اماكن التجمعات باطفالهم وانفسهم غير مبالين,surprise
1239113607356407809,متفاجئ بوجود عدد كبير من الناس لا زال غير مقتنع بأهمية الانعزال طوعاً في المنزل لمواجهة وباء #كورونا. هنا سأوضح في نقاط لماذا يجب علينا جميعاً بدء الانعزال الطوعي وبشكل فوري كل قدر حاجته. وسأضع في النهاية مصادر لمن يحب البحث أكثر في الموضوع.,surprise
1233767722544222208,شدة و تزول #فيروس_كورونا بإذن الله و تعود الأمور كما كانت ، بس اللي متفاجئ منه فعلاً في تويتر هناك فئة تتشمت و فئة تتمصخر و فئة تنسب عدم وجود الفايروس في المملكة إلى أسماء معينة ، الله وحده هو الحامي و القادر على كل شيء ، الله يحمينا و يشفي جميع المرضى.,surprise
457565120122855424,بصراحة متفاجئ من الحضور الجماهيري من الفريقين حتى الان .. يبدو #فيروس_كورونا له التأثير الاكبر في الحضور الجماهيري ..,surprise
1468894588509302793,حقيقة شيء مستغرب انه الدول المتقدمة طبياً وتقنياً وصناعياً هي من تشتكي من فيروس كورونا ومتحوراته بينما الدول الفقيرة وصاحبة الإمكانيات المحدودة والضعيفة لا تشتكي ...!!!,surprise
1461357758926573572,لم ارى اسذج ولا اغبى من مروجي الاشاعات حول #لقاح_كورونا سمعت الالاف من الاراء المكذوبه ومازلت مستغرب سرعة انتشارها والاقتناع فيها .,surprise
1460256299644555265,ما زلت إلى اليوم مستغرب اصابت احد افراد العائله بفايروس كورونا رغم عدم خروجنا طيلة تلك الفترة لأي مكان وإلتزمنا بإجراءات الحظر هل كانت انفلونزا موسميةوالمستشفى في تلك الأيام يقوم بإدراج اي حالة عشوائياً 🤔؟ علما بأنه لم يسب احد منا بالفيروس بالرغم من مخالطته🤷🏽 ♂ #اللجنة_العليا,surprise
1454087044595130377,اللقاح اصلا مايحمي من كورونا وماله فايده بعدين انا ماهمني اذا طلع لقاح جديد ولا لا انا مستغرب ليه يقولون جرعتين وبس والحين فيه ثالثه ورابعه,surprise
1454609418461528066,مصدوم ان فيه ناس للحين في حالة جمود وتوقف تاااااام وخوف وقلق من فايروس كورونا اعرف ناس ما يخرجون من بيتهم ابد طلباتهم واكلهم كله من تطبيقات التوصيل المشكلة عوائل متعلمة وشهادات كبيرة😐,surprise
1404687593330065410,والله انا مصدوم منك دكتور تشجع الناس مايطعمون ومؤمن بنظريات المؤامرة ولك مجموعة تصدق اي شي تقوله .. الدول كلها تعرضت للخسائر بسبب كورونا وانعكاساته والوفيات ٣ مليون بالعالم والدكاترة يستنجدون وتعبوا وهم ينصحون وانت وجماعتك ماعندكم أي حلول وموحاسين بخطورة الوضع فقط اعتراض وتشكيك,surprise
1389021689481150464,ماكنت اصدق عدد حالات كورونا تزيد بكثره إلا لما جدتي وعماتي جتهم كورونا🤦 ♀ 🤦 ♀,surprise
1275011805618876416,والله العظيم ماكنت اصدق بشي اسمه كارونا بس صدقت يومه جاني,surprise
1275718195584929793,ماكنت متوقعة انه كورونا هالكثر بيطول وانه مطول بعد اكثر مصدومة والله 😥😥,surprise
1309269968027103233,اصعب شي صار لي كورونا انصدمت من هالمرض واعراضه تعبتني جدًا الله يشفيني ويشفي كل مريض😭,surprise
1269435481139433473,كنت اسمع ب كورونا ماتخيلت انه بيوم يجيني الحمدلله ، اللهم برداً وسلاما,surprise
1268952799536087041,ما توقعت يجي بيوم ادعي ربي انه يطلع شي بحياتي سلبي كثر اليوم الله ياخذ كورونا,surprise
1285982353521811457,ماتوقعت بيوم ان امي تكون جزء من مصابين. كورونا💔💔💔,surprise
1265788768935710720,ماكنت اتوقع شخص عزيز عليا يتوفى بسبب كورونا😔💔,surprise
1251572876257476608,كورونا افسد كل شي . ماكنت اتخيل يجي يوم ان حتى اصدقائي ما اصافحهم,surprise
0,لقول صدق فيه كورونا جديده انتشرت ولا اشاعه,surprise
0,تصريح صادم لمنظمة الصحة العالمية: فيروس كورونا موجود ليبقى معنا للأبد,surprise
0,خبر صادم.. المتعافون من كورونا قد يصابون مرة أخرى بالفيروس,surprise
0,متحور مرعب.. العالم يعود إلى إغلاق المطارات من جديد,surprise
0,خبر صادم .. كورونا سيبقى لسبع سنوات في العالم !!,surprise
0,الصحة العالمية تواصل إطلاق التصريحات الصادمة: جائحة كورونا لن تكون الأخيرة,surprise
0,وسط تفاقم أزمة كورونا في أميركا.. فاوتشي يحذر من 100 ألف إصابة يوميا ويشكك في إمكان توفير لقاح قبل بداية 2021,surprise
0,خبر صادم متحور دلتا يصيب من تلقوا لقاح فيروس كورونا,surprise
0,موجة جديدة من فيروس كورونا ومتحوراته تضرب العالم.. وروسيا في المقدمة حيث سجلت عدداً قياسياً جديداً للوفيات بسبب الفيروس خلال الساعات الأربع والعشرين الماضية,surprise
1369694544535711744,قبل أن تفكر في فيروس #كورونا وموعد نهايته.. إليك صدمة جديدة عن قصة وباء “أكس" القاتل الذي قد يضرب العالم في أي لحظة,surprise
1467118763082493955,فيه موجه قريب,surprise
0,تختلف الاعراض يوم بعد يوم,surprise
1465723850579132428,المرحلة الحالية تتطلب استكمال التحصين سواء بالجرعتين أو بالجرعة التنشيطية لمن أكمل ٦ أشهر على جرعته الثانية,surprise
1463902252444356609,يعني كل ٦ اشهر ناخد جرعة,surprise
1467529683529080842,ارتفاع معدل ارتفاع بكورونا في الخرطوم وامتلاء مرتكز العزل للغرف الاوليه والوسطي والعنايه المكثفه,surprise
1468403065669754883,قالوا أنه في حالات كورونا أعلنوا مين,surprise
1466137902082056192,متوسط ​​الصحة: ​​تراجع عدد حالات كورونا في المملكة لا يعني انتهاء الجائحة.,surprise
1468096662853718018,كندا تسجل حالات جديدة من فيروس كورونا الجديد.,surprise
1465060994149924875,فرنسا: تم اكتشاف نحو 10 حالات يشتبه بإصابتها بمتحور كورونا الجديد.,surprise
1343216078604922880,🚨خبر صادم آيهوب بكرة اخر يوم له وبيقفل نهائياً في السعودية والخليج .. قفلوا أكثر من 100 فرع في أمريكا لوحدها بسبب كورونا والمنافسة والنتائج المالية.,surprise
1403647182830505985,خبر صادم.. الصين تعلن اكتشاف 24 نوعًا جديدًا من كورونا لدى الخفافيش قادرة على الانتشار بين البشر في أي لحظة,surprise
1386766339268874244,تقرير BBC: فايروس كورونا يفتك بالهند التي لديها اعلى معدل اصابات عالمي بلغ 300 ألف,surprise
1399115425770790917,مشهد صادم مثير للجدل: "أشخاص" يقومون برمي جثة أحد المتوفين بفيروس كورونا في أحد الانهار في الهند,surprise
1454410413697900546,اعتراف أمريكي صادم : لغز كورونا الأصعب "قد لا يُحل إطلاقًا",surprise
1436392780629102598,تصريح صادم لمنظمة الصحة العالمية: فيروس كورونا موجود ليبقى معنا للابد ومن المستبعد القضاء عليه,surprise
1444244442240724993,اختفى أثره لأكثر من عام ونصف.. ظهور مفاجئ لصحافي صيني غطى الأيام الأولى لتفشي كورونا #الشرق #الشرق_للأخبار,surprise
1323748578238599174,🚨🚨🚨 ٤٨٪ من الامريكان يعتقدون ان التعامل مع كورونا يمر بشكل جيد بالبلاد ،رقم مفاجئ جدا جدا،ولمصلحة ترامب وبقوة,surprise
1468961130919911424,صدمة في بابوا غينيا.. مقابر جماعية لضحايا كورونا بعد رفض الاهالي استلامها,surprise
1468943523592478722,#أخبار_كورونا | صدمة جديدة للملقحين ضد #كو فيد19 بسبب متحور #أو ميكرون !,surprise
1464357454439931915,سرعة إنتشار الفايروس ضعف كورونا,surprise
1464357454439931915,حدوث 50 طفرة وتغير وراثي عن كورونا,surprise
1278617628320374786,ازدياد حالات الإصابة بفيروس كورونا بشكل مفاجئ اللهم انحسار لا انتشار,surprise
1465951375989387268,ارتفاع مفاجئ بعدد إصابات كورونا في الصين,surprise
1465570858760613891,عاجل| «سريع الانتشار وقد يُصيب الحاصلين على اللقاح».. مفاجأة بشأن متحور #كورونا الجديد,surprise
1423202502183358466,انتبهوا.. اللقاحات ليست دروعاً ف "دلتا" يفاجئ الجميع,surprise
1420183408311951365,«كورونا» يفاجئ بريطانيا بتراجع إصاباته,surprise
1231383171234746369,فيروس كورونا يفاجئ العالم بخطر جديد,surprise
1275049803970478081,اللهم لك الحمد تنازل عدد الاصابات بشكل سريع جدا جدا,surprise
1293141994685038595,روسيا تفجر مفاجأة اليوم مع إعلان أول لقاح ضد فيروس كورونا المستجد كوفيد 19 في العالم.,surprise
1397500257890709515,#خذ_الخطوة لقاح كورونا ليس له أي علاقة أو ارتباط بمشاكل الإنجاب أو الخصوبة، بالعكس من ذلك فإن الإصابة بالفيروس قد تفعل ذلك,surprise
1260259252586897409,الداخلية السعودية : منع كامل للتجول من 30 رمضان حتى 4 شوال #العربية_عاجل alarabiya.net,surprise
1236737721072267264,وزير الصحة: تزايد حالات الإصابة بفيروس #كورونا في الدول جعلنا نحرص على تعزيز سلامة أبنائنا وبناتنا.. لذا تم التنسيق مع وزارة #التعليم على قرار #تع ليق_ا لدراسة مؤقتاً,surprise
1251069512742559744,#صحيفة_نيوم | الشكل الزمني للأحداث بين 23 يناير و 17 فبراير 2020 من انتشار المرض في الصين بدأ من ووهان,surprise
1287790871723880449,الصين دمرت أدلة تدينها في تفشي فايروس كورونا، وقال التقرير أنهم حجبوا معلومات مهمة خلال أول 8 أيام من انتشار الفايروس في ووهان ... ويعتقدون أن الصين كان لديها علم بالفايروس منذ بداية انتشاره ولو استجابت وأغلقت اووهان في أول الأيام لما انتشر في العالم بهذا الشكل.,surprise
1273453240072523778,ال بش ارة : " إكتشاف ع لاج الكورونا رسم يا ",surprise
1248874024140144640,#كو رونا مرض خطير ، قاتل، وسريع الانتشار، فما تستهينوا فيه ✔ معاً #نحارب_كو رونا,surprise
1466078867089731595,منصدمة احس مو فاهمة اذا مو خطير واعراضه مرة خفيفة على اي اساس مسوينه متحور، عادة المتحور اشد خطورة وفتك ولا انا امية بهالسوالف,surprise
1286348680661028864,غريبه ليش يبدأ حظر عندكم السبت ماكان عندكم حظر قبل ولا زادت الاصابات ولا شلون !!؟,surprise
1465241064298659847,غريب مع ظهور المتحور الجديد توقعت يرتفع,surprise
1384849312740478979,الصراحة زيادة الحالات غريب خصوصا أن الأعلب جالس يتطعم؟!! أحد يفسر لي ايش سبب ارتفاع الحالات؟,surprise
1306942901260345348,انا مستغربه كيف الحالات نزلت فجأه,surprise
1381589648191983617,زيادة الحالات الحرجة بعد اللقاحات شي غريب,surprise
1378475283930611715,استغربت من زيادة الحالات المفاجئ ولكن بعد رؤيتي للمطاعم والكوفيهات تأكدت ان السبب هو تهاون كثير من الناس في عدم لبس الكمامه,surprise
1313105801683316737,انصدمت انه في ناس للحين تشوف اعداد الإصابات في المناطق يعني ماطفشوا وهم يشوفون؟؟,surprise
1419478487363117060,سبحان الله كنت احسب ان مناعتي قوية لدرجة اني ما كنت متوقع فيوم اني انصاب بكورونا ولا بفقد حاسة الشم او التذوق على الرغم من اني اخذت الجرعه الأولى الحمدلله على كل حال. الحذر الحذر لا تأمنو شر هذا الفيروس ودايما حافظو على الإجراءات الاحترازية.,surprise
1274681973689200641,امس تفاجئت بخبر ولد خالي جاه كورونا ادعوا له بالشفاء,surprise
1264544916706922508,توقعت عيد كورونا يكون اسوء بس انصدمت اني سعيدة بأجواء بيتي بالعيد,surprise
1386048906581221379,أنا مصابة بكورونا احتجت زيارة الطبيب للأكسجين ذهبت لعيادات تطمن الخاصة للمصابين بكورونا تفاجأت بالتكدس أمام البوابة ووجود مقاعد انتظار للمصابين وبجواره طابور طويل لمن يريد أخذ مسحة,surprise
455423208985210880,تفاجأت لما صحيت من النوم على خبر وفاة احدى قريباتي بفيروس كورونا بجده الله يرحمها ويغفرلها,surprise
1319198705862479872,طلع فيني كورونا ماتوقعت بيجي اليوم بس الحمدلله,surprise
1448760163444330499,اليوم اول يوم لي ف الاسواق لأن كنت منحجره من ايام الحجر حق كورونا واليوم انصدمت من العالم والدنيا كلشي صار غالي اول كنت اشتري عطر ب ١٠٠ ولا ٥٠,surprise
1464293495657709579,وش هالمتحورات الي ماتخلص يارب رحمتك,surprise
1464293689451294725,وين لقاحكم اللي تقولون يحمي من المتحورات !!,surprise
1466968287808561152,ما تلاحظون ان يوم اخذنا اللقاح خفت الزكام ؟,surprise
1466786528118861825,بالله عليكم يعني اللي أخذ جرعتين بيصير مثل اللي ما أخذ ولا جرعة !!!!,surprise
1466083431675215879,سؤال يراودني .. كيف دخل المصاب عندنا ومن شروط السفر يكون الفحص سلبي؟؟؟؟,surprise
1464296137280696326,وش معنى المتحرر ذا بالذات اللي مسوين له شو!!!!!,surprise
1418145896634724354,قبل يومين اخذت الجرعة الثانية واليوم اكتشفت ان اهلي فيهم كورونا!!,surprise
1399031389622837249,اهلي طارديني ف الغرفه عشان قبل شوي اخذت اللقاح!! يقولوا اخذتي كورونا لعد تجي,surprise
1465150519987605506,ياخي ليش ماخذين الموضوع طقطقة و استهتار الله يكفينا البلاء و الوباء و اللهم احفظ البلاد و العباد من هالامراض و البلاوي,surprise
0,كورونا باق للابد,surprise
0,اول مصاب بالسلالة الجديده من كورونا في امريكا,surprise
0,اكتشاف جديد يقضي على كورونا خلال ساعات,surprise
0,اصابة امام عاشور بكورونا,surprise
0,فيروس كورونا ينتقل عبر البراز,surprise
0,كورونا خطر على من يعانون نقص الوزن,surprise
0,سيكون التطعيم كل عام,surprise
0,الاصابه بكورونا تعطي الجسم المناعه,surprise
0,يمكن الاصابه بكورونا مرتين,surprise
0,الاصابه بكورونا بعد اخذ اللقاح الثاني,surprise
1457359499682066438,كثير جاتهم صدمة ومضار نفسية اكثر من مضار كورونا الجسديه بسبب رد فعل الناس.,surprise
1298465506526101506,انا اتفاجئت ان الناس برا مش شاغلهم كورونا نهائي و محدش كان متوتر و قلقان م الموضوع غيري,surprise
1469640438059577346,اخدت الجرعه الثانيه وكان فيني كورونا وانا مدري ولقمت وبغيت اموت وصارت دراما لا صارت ولا استوت,surprise
1468444582417518596,يلهوي لو طلعت كورونا ياساتر يارب,surprise
1468238702610726914,قمت واشوف اهلي يحاولون يحجزون فحص كورونا يارب اني بحلم,surprise
1435895443872010246,طلع معي كورونا,surprise
1321465500841529345,طلع معي كورونا يخوان ههه,surprise
1406328728158978048,كورونا ما اصدق فيه ناس يحسبون محطوط لنا بالموية أشياء تمرضنا وتموتنا !!!!,surprise
1243220880689434625,شي غريب وعجيب #كورونا .كل يوم مفاجأة وكل يوم شي جديد .السلاح الوحيد هو الدعاء لله والتزام التعليمات,surprise
1321568575832940544,مو معقول اللي قاعد يصير الحين #كورونا صار يخوف مرره مرره .. يويلي صرت أخاف من الجلطات الله يكفينا شرها .. احس الوسواس رجع لي مره ثانيه قلب مكسور,surprise
1273504400678490112,سبحان مين كان يتوقع بيوم من الايام تنقلب حياتنا فوق تحت ويتغير كل شي فجأة ويكون اكبر طموح الشخص يطلع لو عند باب البيت كنا لاهين وعايشين في نعمة ، بس الحمدلله على كل حال وازمة وتعدي ان شاءلله احداث #كورونا كانه حلم وليس حقيقة اللهم ارفع عنا الوباء والبلاء..,surprise
1261740289540177923,الشوارع تنفست الصعداء، مين يصدق هذا البرنس ستريت في عز العصرية:) #كورونا,surprise
1281260553311260672,الحمد لله على كل حال ماتوقعت بجي اليوم الي ننصاب فيه ب كورونا بس الحمدالله دعواتكم قلب أبيض قلب أبيض #كورونا,surprise
1269280378004606978,يا جماعة اللي قاعد يصير شيء مو معقول ايش هذا الإهمال التزموا بتعليمات وزارة الصحة الله يرضى عليكم ولا تخرجون الا للضرورة لاحقين باذن الله على ستار بكس و على الفول و على كل شيء بس التزموا هذي الفترة و باذن الله تعدي وخلونا نصبر هذي الفترة و نرتاح بعدين باذن الله. #كورونا,surprise
1356603822341304322,مين كان يصدق أن الإنسان إلى يمارس حياته بشكل طبيعي رح يكون بيوم شي غريب ويتعامل معه البعض مثل الجرثومه ويجب معاقبته لأنه يعيش حياته بشكل طبيعي وجه بعيون تدور #كورونا,surprise
1241004795961339904,سبحان الله مين كان يتوقع انو فيروس يسوي كذا في العالم كله ! حدث غريب لأول مره في حياتنا نعاصره .. وان شاءالله تكون اخره مره #كورونا,surprise
